id,rRNA-length,rRNA-bitscore,rRNA-count,OriT-identity,OriT-length,OriT-bitscore,OriT-count,IF-identity,IF-length,IF-bitscore,IF-count,Cir-alignment_a_mean,Cir-alignment_b_mean,Cir-mismatches mean,Cir-count,type
5543_c,1551.8333333333333,1627.75,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10630.0,10626.0,23.0,9.0,Train
5544_c,1541.0,1573.5000000000002,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19767.0,19771.0,253.0,17.0,Train
5545_c,1578.0,1520.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Train
5546_c,1539.5,1575.1999999999998,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29893.0,29925.0,1779.0,59.0,Train
5547_c,1539.0,1573.5625000000002,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27112.0,27083.0,641.0,21.0,Train
5548_c,1541.142857142857,1578.9714285714288,7.0,100.0,57.0,106.0,1.0,0.0,0.0,0.0,0.0,27170.0,27085.0,392.0,24.0,Train
5550_c,1547.2857142857142,1637.3,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50661.0,50622.0,839.0,67.0,Train
5553_c,1521.0,1599.8,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3247.0,3235.0,121.0,5.0,Train
5555_c,1488.0,1566.9,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2179.0,2182.0,8.0,2.0,Train
5557_c,1503.0,1531.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,605.0,605.0,0.0,1.0,Train
5558_c,1571.857142857143,1605.9571428571428,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56792.0,56781.0,319.0,26.0,Train
5559_c,1530.0,1539.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,328247.0,328260.0,814.0,307.0,Train
5560_c,1518.0,1548.44,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7528.0,7541.0,189.0,13.0,Train
5561_c,1541.0,1577.9142857142856,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47990.0,47995.0,647.0,29.0,Train
5562_c,1484.0,1559.8333333333333,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36512.0,36512.0,251.0,30.0,Train
5563_c,1546.0,1582.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19961.0,19960.0,21.0,14.0,Train
5564_c,1512.0,1560.5999999999997,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6784.0,6784.0,15.0,3.0,Train
5565_c,1552.0,1541.3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Train
5566_c,1544.0,1587.5666666666668,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29382.0,29397.0,1171.0,30.0,Train
5567_c,1563.0,1616.2,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3602.0,3595.0,175.0,9.0,Train
5568_c,1502.0,1544.75,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6985.0,6981.0,852.0,4.0,Train
5569_c,1539.0,1572.375,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45716.0,45743.0,689.0,37.0,Train
5570_c,1535.0,1537.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Train
5571_c,1551.5,1477.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Train
5572_c,1546.0,1582.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152551.0,152551.0,197.0,129.0,Train
5574_c,1530.0,1539.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,377229.0,377229.0,976.0,355.0,Train
5576_c,1519.0,1558.6,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Train
5577_c,1551.0,1656.563636363636,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.0,153.0,0.0,2.0,Train
5580_c,1515.857142857143,1507.9571428571428,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42582.0,42557.0,3890.0,11.0,Train
5583_c,1530.0,1556.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20065.0,20070.0,315.0,24.0,Train
5586_c,1540.0,1562.6999999999998,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316445.0,316591.0,9664.0,399.0,Train
5587_c,1551.0,1632.28,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5370.0,5307.0,208.0,25.0,Train
5588_c,1539.0,1529.9666666666665,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24825.0,24833.0,478.0,8.0,Train
5590_c,1560.0,1629.7,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2979.0,3063.0,185.0,18.0,Train
5593_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39521.0,39529.0,923.0,65.0,Train
5594_c,1530.0,1552.3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129446.0,129434.0,231.0,98.0,Train
5595_c,1530.0,1552.3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50963.0,50965.0,45.0,41.0,Train
5597_c,1524.2,1590.24,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23342.0,23349.0,746.0,83.0,Train
5598_c,1566.0,1619.4599999999998,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26966.0,26983.0,829.0,37.0,Train
5599_c,1552.0,1540.6,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Train
5600_c,1538.875,1571.0625,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45650.0,45629.0,725.0,30.0,Train
5601_c,1531.0,1569.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39839.0,39804.0,213.0,36.0,Train
5602_c,1469.5,1446.35,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13709.0,13623.0,526.0,17.0,Train
5603_c,1430.0,1449.6999999999998,11.0,0.0,0.0,0.0,0.0,93.37983333333334,371.5,568.3333333333334,6.0,110099.0,110093.0,697.0,80.0,Train
5604_c,1546.0,1619.3500000000001,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160956.0,160898.0,1087.0,135.0,Train
5605_c,1559.0,1636.4499999999998,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65397.0,65401.0,370.0,19.0,Train
5607_c,1529.0,1594.6636363636362,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26497.0,26504.0,205.0,20.0,Train
5608_c,1548.6,1638.22,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Train
5609_c,1484.0,1574.9,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2338.0,2344.0,95.0,17.0,Train
5610_c,1484.0,1574.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,99.0,2.0,1.0,Train
5611_c,1536.0,1611.3,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77513.0,77539.0,1623.0,46.0,Train
5612_c,1531.0,1566.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24944.0,24889.0,495.0,21.0,Train
5613_c,1542.0,1576.7000000000003,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166215.0,166233.0,2379.0,155.0,Train
5614_c,1530.0,1558.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11302.0,11301.0,74.0,10.0,Train
5615_c,1530.0,1555.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5524.0,5525.0,18.0,5.0,Train
5616_c,1546.0,1583.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37820.0,37784.0,1159.0,75.0,Train
5617_c,1554.0,1604.6124999999997,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,332946.0,332883.0,540.0,250.0,Train
5618_c,1541.0,1576.7285714285713,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108319.0,108247.0,2403.0,67.0,Train
5619_c,1541.0,1565.5142857142857,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9208.0,9220.0,401.0,18.0,Train
5620_c,1488.0,1576.4,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Train
5622_c,1517.0,1532.1000000000001,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2438.0,2439.0,82.0,4.0,Train
5623_c,1540.0,1560.75,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118857.0,118681.0,3611.0,402.0,Train
5624_c,1552.0,1542.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Train
5625_c,1548.0,1648.314285714286,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11952.0,11975.0,298.0,27.0,Train
5626_c,1535.0,1614.9,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25547.0,25569.0,190.0,4.0,Train
5627_c,1539.0,1570.2125,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8703.0,8704.0,414.0,24.0,Train
5629_c,1534.75,1604.8500000000001,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17127.0,17140.0,544.0,6.0,Train
5630_c,1527.0,1540.8,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156110.0,155585.0,789.0,133.0,Train
5631_c,1548.2857142857142,1647.1714285714286,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14896.0,14935.0,801.0,36.0,Train
5632_c,1530.0,1547.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11817.0,11803.0,35.0,8.0,Train
5633_c,1541.5714285714287,1571.9285714285713,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42868.0,42853.0,326.0,68.0,Train
5634_c,1541.5714285714287,1575.8428571428572,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76979.0,77001.0,2747.0,60.0,Train
5635_c,1539.0,1530.7666666666667,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25328.0,25324.0,506.0,22.0,Train
5636_c,1528.0,1588.7,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36077.0,36093.0,1713.0,57.0,Train
5638_c,1541.0,1577.9714285714285,7.0,98.246,57.0,100.0,1.0,0.0,0.0,0.0,0.0,6295.0,6261.0,516.0,14.0,Train
5639_c,1546.0,1617.0750000000003,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21808.0,21842.0,2110.0,26.0,Train
5641_c,1569.0,1623.3600000000001,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10263.0,10291.0,481.0,16.0,Train
5642_c,1539.0,1572.1857142857145,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19553.0,19555.0,213.0,11.0,Train
5643_c,1530.0,1539.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335969.0,336003.0,827.0,313.0,Train
5644_c,1572.0,1603.9,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112851.0,112871.0,623.0,92.0,Train
5645_c,1529.0,1506.6749999999997,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59440.0,59419.0,1174.0,33.0,Train
5646_c,1540.857142857143,1580.8857142857144,7.0,92.982,57.0,84.2,1.0,0.0,0.0,0.0,0.0,33119.0,33119.0,327.0,29.0,Train
5647_c,1520.8,1548.7,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66527.0,66883.0,1520.0,31.0,Train
5648_c,1535.0,1607.0500000000002,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18671.0,18625.0,825.0,13.0,Train
5649_c,1541.2857142857142,1575.571428571429,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20057.0,20044.0,522.0,16.0,Train
5650_c,1524.0,1484.6,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60710.0,60894.0,2669.0,76.0,Train
5652_c,1538.0,1554.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3225.0,3225.0,76.0,17.0,Train
5653_c,1556.0,1581.0857142857142,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34816.0,34815.0,24.0,23.0,Train
5654_c,1556.0,1581.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24761.0,24761.0,287.0,16.0,Train
5655_c,1539.0,1571.625,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12855.0,12856.0,267.0,18.0,Train
5656_c,1455.375,1460.3374999999999,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7312.0,7318.0,292.0,25.0,Train
5657_c,1556.0,1613.6333333333332,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40577.0,40573.0,189.0,30.0,Train
5659_c,1530.0,1558.0999999999997,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19475.0,19517.0,1110.0,56.0,Train
5660_c,1530.0,1557.8333333333333,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5274.0,5261.0,399.0,20.0,Train
5662_c,1498.0,1567.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,192.0,11.0,2.0,Train
5663_c,1526.0,1540.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76047.0,76043.0,18.0,43.0,Train
5664_c,1533.0,1543.0999999999997,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6707.0,6710.0,5.0,2.0,Train
5665_c,1548.888888888889,1639.211111111111,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41020.0,41017.0,125.0,26.0,Train
5666_c,1521.6666666666667,1515.8,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Train
5667_c,1496.0,1550.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Train
5668_c,1539.75,1568.3375,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10113.0,10104.0,321.0,13.0,Train
5670_c,1530.0,1550.575,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75816.0,75852.0,8686.0,189.0,Train
5671_c,1530.0,1549.7,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62542.0,62530.0,5958.0,137.0,Train
5674_c,1541.0,1562.9142857142856,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23413.0,23392.0,665.0,22.0,Train
5676_c,1554.0,1646.5,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56503.0,56500.0,124.0,49.0,Train
5677_c,1539.0,1572.0125,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51662.0,51662.0,1573.0,45.0,Train
5678_c,1532.0,1562.35,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4816.0,4817.0,479.0,7.0,Train
5679_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3902.0,3900.0,371.0,4.0,Train
5681_c,1551.0,1631.5666666666666,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3133.0,3132.0,86.0,12.0,Train
5683_c,1515.6666666666667,1581.6000000000001,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1660.0,1596.0,140.0,1.0,Train
5684_c,1535.0,1606.9,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17500.0,17502.0,570.0,10.0,Train
5685_c,1541.4285714285713,1569.8857142857144,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5296.0,5285.0,314.0,9.0,Train
5686_c,1510.0,1553.0999999999997,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1615.0,1612.0,16.0,3.0,Train
5687_c,1533.0,1539.5999999999997,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17080.0,17084.0,57.0,25.0,Train
5688_c,1488.0,1572.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4579.0,4580.0,420.0,10.0,Train
5690_c,1526.0,1586.3,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3555.0,3552.0,395.0,6.0,Train
5691_c,1541.5714285714287,1568.3428571428572,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29916.0,29847.0,1567.0,24.0,Train
5692_c,1541.0,1581.6875,8.0,100.0,57.0,106.0,1.0,0.0,0.0,0.0,0.0,32098.0,32077.0,483.0,30.0,Train
5693_c,1544.0,1586.65,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124837.0,124853.0,787.0,98.0,Train
5694_c,1536.0,1580.8,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39431.0,39432.0,169.0,35.0,Train
5695_c,1565.0,1547.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Train
5696_c,1535.0,1606.15,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19908.0,19920.0,800.0,13.0,Train
5697_c,1518.0,1571.8,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7217.0,7214.0,588.0,10.0,Train
5698_c,1485.0,1573.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1974.0,1972.0,31.0,3.0,Train
5699_c,1526.0,1593.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5095.0,5095.0,0.0,4.0,Train
5700_c,1539.0,1573.45,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16051.0,16068.0,552.0,17.0,Train
5701_c,1530.0,1552.3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134309.0,134328.0,316.0,105.0,Train
5702_c,1530.0,1552.3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27373.0,27373.0,17.0,23.0,Train
5703_c,1539.0,1571.8249999999998,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30649.0,30649.0,536.0,27.0,Train
5704_c,1548.0,1615.7,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22651.0,22555.0,417.0,23.0,Train
5705_c,1547.0,1635.87,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4805.0,4791.0,388.0,3.0,Train
5708_c,1529.6666666666667,1553.0333333333335,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31477.0,31491.0,403.0,22.0,Train
5709_c,1530.0,1557.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15774.0,15745.0,599.0,22.0,Train
5712_c,1512.0,1559.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2697.0,2698.0,2.0,11.0,Train
5713_c,1516.0,1517.3,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3847.0,3850.0,143.0,4.0,Train
5714_c,1530.0,1539.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,338799.0,338813.0,843.0,315.0,Train
5716_c,1539.0,1538.2,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.0,243.0,3.0,3.0,Train
5718_c,1530.0,1539.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,408996.0,409008.0,1061.0,383.0,Train
5719_c,1569.6666666666667,1556.7666666666664,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Train
5721_c,1546.0,1583.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45976.0,45987.0,702.0,86.0,Train
5722_c,1529.6666666666667,1537.1666666666667,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,414441.0,414476.0,1095.0,391.0,Train
5723_c,1542.5,1536.4499999999998,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9241.0,9241.0,1.0,3.0,Train
5724_c,1532.0,1561.38,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102122.0,102165.0,1259.0,42.0,Train
5725_c,1532.0,1561.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2410.0,2410.0,6.0,3.0,Train
5726_c,1546.0,1581.4,2.0,100.0,30.0,56.5,1.0,0.0,0.0,0.0,0.0,933218.0,933444.0,20388.0,932.0,Train
5729_c,1529.0,1472.3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84346.0,84430.0,7059.0,97.0,Train
5731_c,1541.142857142857,1564.1285714285714,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,685.0,685.0,12.0,6.0,Train
5732_c,1518.0,1557.7,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Train
5733_c,1575.0,1609.9199999999998,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107116.0,106996.0,1478.0,106.0,Train
5734_c,1492.0,1604.2200000000003,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35451.0,35468.0,979.0,28.0,Train
5735_c,1540.75,1572.075,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62088.0,62107.0,747.0,53.0,Train
5736_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6163.0,6163.0,30.0,1.0,Train
5737_c,1552.0,1556.2000000000003,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31787.0,31767.0,252.0,20.0,Train
5739_c,1551.1666666666667,1644.4416666666668,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181256.0,181462.0,1917.0,180.0,Train
5740_c,1521.0,1588.8,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24957.0,24957.0,75.0,7.0,Train
5741_c,1563.0,1619.3444444444447,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45842.0,45858.0,1016.0,57.0,Train
5742_c,1531.0,1488.8,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52424.0,52094.0,1947.0,81.0,Train
5743_c,1518.0,1584.2749999999999,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30221.0,30171.0,652.0,14.0,Train
5744_c,1546.0,1580.6,2.0,100.0,30.0,56.5,1.0,0.0,0.0,0.0,0.0,42574.0,42630.0,400.0,41.0,Train
5746_c,1517.0,1534.9000000000003,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16028.0,16013.0,146.0,4.0,Train
5747_c,1541.0,1570.2000000000003,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4651.0,4665.0,479.0,18.0,Train
5748_c,1539.0,1572.1125,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8032.0,8021.0,306.0,17.0,Train
5749_c,1569.0,1624.92,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24067.0,24124.0,570.0,36.0,Train
5751_c,1489.0,1544.8,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50875.0,50875.0,73.0,24.0,Train
5752_c,1512.0,1559.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2915.0,2913.0,17.0,20.0,Train
5753_c,1559.0,1600.675,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99998.0,99896.0,1297.0,72.0,Train
5754_c,1512.0,1557.9000000000003,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4472.0,4472.0,8.0,3.0,Train
5755_c,1531.0,1569.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31719.0,31666.0,513.0,26.0,Train
5756_c,1554.4,1631.15,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94947.0,95056.0,1700.0,71.0,Train
5757_c,1503.0,1530.4,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13828.0,13852.0,374.0,16.0,Train
5758_c,1538.0,1543.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27050.0,26956.0,1072.0,9.0,Train
5759_c,1554.0833333333333,1626.508333333334,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42089.0,41953.0,739.0,28.0,Train
5760_c,1541.0,1580.6285714285711,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3152.0,3153.0,7.0,8.0,Train
5761_c,1549.0,1643.1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2606.0,2606.0,2.0,3.0,Train
5762_c,1552.0,1555.44,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3134.0,3134.0,14.0,18.0,Train
5763_c,1552.0,1556.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,94.0,0.0,1.0,Train
5764_c,1543.0,1266.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Train
5766_c,1549.8333333333333,1634.1000000000001,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14296.0,14343.0,280.0,18.0,Train
5767_c,1537.0,1564.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79860.0,79879.0,384.0,66.0,Train
5769_c,1535.0,1606.9,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98574.0,98597.0,1273.0,26.0,Train
5770_c,1541.0,1582.142857142857,7.0,92.982,57.0,84.2,1.0,0.0,0.0,0.0,0.0,5275.0,5278.0,247.0,12.0,Train
5771_c,1519.4,1541.3799999999999,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10375.0,10380.0,292.0,14.0,Train
5772_c,1577.0,1609.975,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87861.0,87948.0,320.0,65.0,Train
5773_c,1532.0,1562.85,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21615.0,21590.0,319.0,12.0,Train
5774_c,1532.0,1563.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2780.0,2776.0,403.0,2.0,Train
5775_c,1532.0,1564.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,470.0,470.0,2.0,1.0,Train
5776_c,1532.0,1569.75,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13277.0,13278.0,56.0,9.0,Train
