id,rRNA-length,rRNA-bitscore,rRNA-count,OriT-identity,OriT-length,OriT-bitscore,OriT-count,IF-identity,IF-length,IF-bitscore,IF-count,gcc-1,gcc-2,gcc-3,gcc-4,gcc-5,Cir-alignment_a_mean,Cir-alignment_b_mean,Cir-mismatches mean,Cir-count,type
1153_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30869406959030427,0.1864189708400178,0.22688973671084028,0.27799722285883766,0.4133087075508581,1878.0,1881.0,15.0,2.0,Train
1154_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21303763440860216,0.2600806451612903,0.3046875,0.22219422043010753,0.5647681451612903,0.0,0.0,0.0,0.0,Train
1155_p,0.0,0.0,0.0,91.2,125.0,169.0,1.0,0.0,0.0,0.0,0.0,0.311192566932517,0.19339939310937457,0.1814294153978356,0.3139786245602728,0.3748288085072102,3644.0,3641.0,344.0,2.0,Train
1156_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.342598350953919,0.1680743073805846,0.1616446325756816,0.32768270908981484,0.3297189399562662,1339.0,1324.0,176.0,1.0,Train
1157_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18546617989897682,0.31287843219790185,0.31481916202564436,0.186836225877477,0.6276975942235462,0.0,0.0,0.0,0.0,Train
1158_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16713717438727063,0.39792121134351344,0.31117669703580136,0.12376491723341461,0.7090979083793147,0.0,0.0,0.0,0.0,Train
1159_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26712416459682997,0.2203159808465419,0.2663303715463601,0.2462294830102681,0.486646352392902,0.0,0.0,0.0,0.0,Train
1160_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2421484480431849,0.25709041835357627,0.2595591542959964,0.24120197930724246,0.5166495726495727,2762.0,2762.0,0.0,2.0,Train
1161_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2161813770094025,0.28888478161965425,0.28061021383075524,0.21432362754018805,0.5694949954504095,0.0,0.0,0.0,0.0,Train
1162_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32752769027537854,0.1703553161941537,0.18613961995732142,0.31597737357314637,0.3564949361514751,13558.0,13562.0,237.0,13.0,Train
1163_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23143807922138332,0.27444806240383585,0.2530504168604859,0.2410634415142949,0.5274984792643218,0.0,0.0,0.0,0.0,Train
1164_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3091015207029603,0.18233304151400193,0.17718837478248653,0.3313770630005512,0.3595214162964885,1840.0,1840.0,10.0,2.0,Train
1165_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31155711567834077,0.19421742276052412,0.19917468313727593,0.2950507784238592,0.39339210589780005,0.0,0.0,0.0,0.0,Train
1166_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29199786451536364,0.20115078894293512,0.18804128603630324,0.318810060505398,0.38919207497923836,0.0,0.0,0.0,0.0,Train
1167_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24229621125143513,0.2572675086107922,0.25262916188289325,0.24780711825487944,0.5098966704936854,0.0,0.0,0.0,0.0,Train
1168_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3402944197192742,0.12427250941458405,0.10886682642930504,0.4265662444368367,0.23313933584388907,0.0,0.0,0.0,0.0,Train
1169_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3969036809615573,0.12705359767449456,0.16389587484077472,0.3121468465231734,0.29094947251526926,0.0,0.0,0.0,0.0,Train
1170_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24682141607371982,0.25318691573211577,0.24838779557081203,0.2516038726233524,0.5015747113029279,1827.0,1827.0,24.0,3.0,Train
1171_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2829526082509376,0.2156836004091374,0.18932833276508695,0.31203545857483805,0.40501193317422435,0.0,0.0,0.0,0.0,Train
1172_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2408247957463364,0.255375437686422,0.27447801841525094,0.22932174815199066,0.529853456101673,0.0,0.0,0.0,0.0,Train
1173_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3384490610767983,0.17094017094017094,0.16981720631355668,0.3207935616694741,0.3407573772537276,0.0,0.0,0.0,0.0,Train
1174_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34610013119471833,0.15011215032375472,0.20254771678869185,0.3012400016928351,0.35265986711244657,0.0,0.0,0.0,0.0,Train
1175_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28583786901200303,0.20722344375157697,0.2280094678537529,0.2789292193826671,0.43523291160532984,290.0,290.0,22.0,1.0,Train
1176_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23703111788372375,0.2634474043652379,0.2657982029863505,0.23372327476468785,0.5292456073515883,768.0,768.0,0.0,1.0,Train
1177_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3062810683292611,0.20064874884151992,0.2060198837307271,0.2870502990984919,0.40666863257224706,0.0,0.0,0.0,0.0,Train
1178_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.5,260.0,444.0,2.0,0.22793043693526427,0.27637702685975984,0.26309568015843543,0.2325968560465404,0.5394727070181953,2603.0,2601.0,6.0,4.0,Train
1179_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2639392565729828,0.24801677243880327,0.2755553037171351,0.21248866727107887,0.5235720761559384,0.0,0.0,0.0,0.0,Train
1180_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2662620078116753,0.22119708645624406,0.2575108202259052,0.25503008550617545,0.47870790668214924,617.0,617.0,17.0,3.0,Train
1181_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3345508029669665,0.1704457487086377,0.17671606919168462,0.3182873791327112,0.3471618179003223,6037.0,6036.0,181.0,10.0,Train
1182_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3180191413904228,0.1901993489983968,0.17494453531116905,0.31683697430001134,0.36514388430956585,0.0,0.0,0.0,0.0,Train
1183_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17561293788128765,0.3361086597859034,0.3031884280397498,0.18508997429305912,0.6392970878256532,12337.0,12341.0,12.0,1.0,Train
1184_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3084547736044035,0.19050129700318452,0.20243794419722885,0.29860598519518317,0.39293924120041335,1642.0,1641.0,1.0,2.0,Train
1185_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18876351669017397,0.3202693760991833,0.3068832819655575,0.18408382524508524,0.6271526580647409,0.0,0.0,0.0,0.0,Train
1186_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21052120532101976,0.28314039422153653,0.28630150287520634,0.22003689758223738,0.5694418970967429,0.0,0.0,0.0,0.0,Train
1187_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28046362665853286,0.20908952264755223,0.19556707844034366,0.3148797722535712,0.4046566010878959,0.0,0.0,0.0,0.0,Train
1188_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3115595728993146,0.15803271525710696,0.12739288347579125,0.40301482836778724,0.2854255987328982,1598.0,1595.0,81.0,2.0,Train
1189_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.906,191.0,331.0,1.0,0.2247081712062257,0.2689688715953307,0.29669260700389105,0.20963035019455253,0.5656614785992218,0.0,0.0,0.0,0.0,Train
1190_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20823962693106682,0.2955137357755213,0.287706741345818,0.20853989594759387,0.5832204771213393,0.0,0.0,0.0,0.0,Train
1191_p,0.0,0.0,0.0,97.059,170.0,285.0,1.0,0.0,0.0,0.0,0.0,0.2412148429817085,0.2577361830459582,0.25585130793942173,0.24519766603291157,0.5135874909853799,307.0,307.0,11.0,1.0,Train
1192_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3070811744386874,0.17144502014968335,0.17202072538860103,0.3494530800230282,0.34346574553828435,0.0,0.0,0.0,0.0,Train
1193_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18044410829719093,0.2989754074144105,0.32147626419598435,0.19910422009241424,0.6204516716103948,0.0,0.0,0.0,0.0,Train
1194_p,0.0,0.0,0.0,100.0,398.0,736.0,1.0,0.0,0.0,0.0,0.0,0.2508252730354828,0.24502080895126035,0.26666421752570285,0.237489700487554,0.5116850264769632,0.0,0.0,0.0,0.0,Train
1195_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36731236970118136,0.11739923558026408,0.19275538568450312,0.3225330090340514,0.3101546212647672,4185.0,4207.0,536.0,7.0,Train
1196_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3468123700393753,0.1549130646374375,0.21048090961376809,0.2875503251780737,0.36539397425120557,0.0,0.0,0.0,0.0,Train
1197_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,653.5,1207.5,2.0,0.24171616408662108,0.2638705675149562,0.26295073550908066,0.23146253288934207,0.5268213030240368,0.0,0.0,0.0,0.0,Train
1198_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28969023884391515,0.20699805981133337,0.2148926205927611,0.28841908075199035,0.4218906804040945,0.0,0.0,0.0,0.0,Train
1199_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40513430287508767,0.1248513674197384,0.15811457666392267,0.3118997530412513,0.28296594408366105,789.0,789.0,25.0,1.0,Train
1200_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2431946942420975,0.24681185098295455,0.28074889862929386,0.22924455614565412,0.5275607496122484,0.0,0.0,0.0,0.0,Train
1201_p,0.0,0.0,0.0,100.0,398.0,736.0,1.0,0.0,0.0,0.0,0.0,0.24728768988637653,0.24930064582336312,0.2722966939172221,0.23111497037303824,0.5215973397405852,0.0,0.0,0.0,0.0,Train
1202_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3287616775988869,0.1847545219638243,0.1644802226197575,0.3220035778175313,0.34923474458358184,127.0,127.0,0.0,1.0,Train
1203_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3690691778341181,0.1394422310756972,0.16733067729083664,0.32415791379934805,0.3067729083665338,149.0,149.0,0.0,1.0,Train
1204_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34766989322422914,0.1593254166250873,0.15599241592655425,0.3370122742241293,0.3153178325516416,0.0,0.0,0.0,0.0,Train
1205_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,885.0,1635.0,1.0,0.2621203975573108,0.23313069489819832,0.24359345491639442,0.2611554526280964,0.47672414981459277,957.0,959.0,90.0,2.0,Train
1206_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26191435091958654,0.24587192911800243,0.26211572023090346,0.23009799973150757,0.507987649348906,0.0,0.0,0.0,0.0,Train
1207_p,0.0,0.0,0.0,94.99866666666667,79.33333333333333,124.33333333333333,3.0,0.0,0.0,0.0,0.0,0.2862989670629507,0.2352367959462093,0.21789124926914832,0.2605729877216917,0.45312804521535766,0.0,0.0,0.0,0.0,Train
1208_p,0.0,0.0,0.0,99.666,299.0,547.0,1.0,96.3655,372.5,602.5,2.0,0.2536963689525745,0.24185554610870333,0.22765070609460217,0.27679737884412003,0.4695062522033055,2461.0,2461.0,4.0,3.0,Train
1209_p,0.0,0.0,0.0,100.0,360.0,665.0,1.0,0.0,0.0,0.0,0.0,0.2556016597510373,0.23983402489626557,0.2596045887234562,0.2449597266292409,0.49943861361972175,114.0,114.0,0.0,1.0,Train
1210_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3029303787001819,0.1817330907888209,0.2055531668595998,0.3097833636513974,0.38728625764842073,1678.0,1676.0,63.0,6.0,Train
1211_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2724187638897231,0.2110487116343324,0.21604901195266982,0.30048351252327465,0.4270977235870022,0.0,0.0,0.0,0.0,Train
1212_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24033849914245514,0.25526594160478994,0.2642419200788736,0.24015363917388133,0.5195078616836635,15487.0,15475.0,166.0,4.0,Train
1213_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31987477925830793,0.1804462995665436,0.21359768823246106,0.28608123294268745,0.3940439877990046,0.0,0.0,0.0,0.0,Train
1214_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3196766489068528,0.1967664890685284,0.21752709902627226,0.2660297629983465,0.41429358809480066,0.0,0.0,0.0,0.0,Train
1215_p,0.0,0.0,0.0,100.0,28.0,52.8,1.0,0.0,0.0,0.0,0.0,0.3421479162503608,0.15855147760829502,0.15106907346965961,0.34823153267168455,0.3096205510779546,9563.0,9571.0,36.0,1.0,Train
1216_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22930315664085765,0.25987691085963865,0.29005360333531865,0.22076632916418504,0.5499305141949573,0.0,0.0,0.0,0.0,Train
1217_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26815529705331914,0.2376610032659352,0.2530457597886316,0.24113793989211404,0.4907067630545668,0.0,0.0,0.0,0.0,Train
1218_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30688324009552786,0.16570157359243629,0.13864625249452023,0.3887689338175156,0.30434782608695654,590.0,584.0,47.0,2.0,Train
1219_p,0.0,0.0,0.0,98.494,282.0,507.0,2.0,0.0,0.0,0.0,0.0,0.2501346761251836,0.24972639481936387,0.2696811436413022,0.23045778541415035,0.519407538460666,418.0,417.0,1.0,3.0,Train
1220_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3024840957285671,0.20312026658588306,0.192971826719176,0.30142381096637383,0.39609209330505907,0.0,0.0,0.0,0.0,Train
1221_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35067688794650137,0.1949111074865438,0.11433697602348719,0.3395857119556353,0.30924808351003097,0.0,0.0,0.0,0.0,Train
1222_p,0.0,0.0,0.0,97.753,89.0,154.0,1.0,0.0,0.0,0.0,0.0,0.24646493212669685,0.29086538461538464,0.21521493212669685,0.2473133484162896,0.5060803167420815,396.0,396.0,6.0,1.0,Train
1223_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3215805902383655,0.19360102156640183,0.1702255959137344,0.3145927922814983,0.3638266174801362,254.0,253.0,7.0,1.0,Train
1224_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3359205910888872,0.16210164937681917,0.18553623404731695,0.3164415254869766,0.34763788342413615,0.0,0.0,0.0,0.0,Train
1225_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36479892310281004,0.1625441696113074,0.16035672219417801,0.31230018509170454,0.3229008918054854,0.0,0.0,0.0,0.0,Train
1226_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2040235983192564,0.317070582742668,0.3044862272399304,0.17441959169814525,0.6215568099825983,1159.0,1161.0,162.0,2.0,Train
1227_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3174696650141061,0.1731627817798351,0.18135254320852393,0.32801500999753486,0.354515324988359,64449.0,64427.0,59.0,10.0,Train
1228_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3100210970464135,0.18881856540084388,0.17816455696202532,0.3229957805907173,0.36698312236286923,0.0,0.0,0.0,0.0,Train
1229_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33230908269317666,0.17930411206507005,0.17171260732037957,0.3166741979213737,0.35101671938544965,0.0,0.0,0.0,0.0,Train
1230_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22199536671673328,0.2773096407932588,0.27673429902497393,0.223960693465034,0.5540439398182327,4912.0,4930.0,165.0,3.0,Train
1231_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36367583212735166,0.1326579835986493,0.15098890496864448,0.3526772793053546,0.2836468885672938,0.0,0.0,0.0,0.0,Train
1232_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3267272727272727,0.17147727272727273,0.17806818181818182,0.32372727272727275,0.34954545454545455,0.0,0.0,0.0,0.0,Train
1233_p,0.0,0.0,0.0,96.104,82.5,136.5,2.0,0.0,0.0,0.0,0.0,0.23849579416130628,0.22662048490846115,0.2996041563582385,0.23527956457199406,0.5262246412666997,0.0,0.0,0.0,0.0,Train
1234_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3351730450076915,0.16779604011710933,0.15735324118234098,0.33967767369285823,0.3251492812994503,0.0,0.0,0.0,0.0,Train
1235_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32566991473812423,0.1520249695493301,0.1550700365408039,0.36723507917174175,0.30709500609013396,0.0,0.0,0.0,0.0,Train
1236_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21560892601616582,0.2820899562981011,0.2745871524152067,0.22771396527052637,0.5566771087133078,0.0,0.0,0.0,0.0,Train
1237_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32356836774444875,0.1727463965718738,0.15895597974289052,0.3447292559407869,0.3317023763147643,3925.0,3925.0,43.0,5.0,Train
1238_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39316660102402523,0.12678876197978206,0.16436917421557043,0.3156754627806223,0.29115793619535246,0.0,0.0,0.0,0.0,Train
1239_p,0.0,0.0,0.0,97.059,170.0,285.0,1.0,0.0,0.0,0.0,0.0,0.22660514244490723,0.2732519362434835,0.27404140634570623,0.22610151496590306,0.5472933425891897,1904.0,1901.0,5.0,5.0,Train
1240_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24468521969864485,0.2581893420096661,0.24845215908014026,0.24867327921154878,0.5066415010898063,17769.0,17763.0,46.0,1.0,Train
1241_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25921815266987297,0.2625477864101616,0.18756936736958935,0.2906646935503761,0.4501171537797509,0.0,0.0,0.0,0.0,Train
1242_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19869210873066223,0.2977795129569079,0.29543702113122833,0.2080913571812015,0.5932165340881362,0.0,0.0,0.0,0.0,Train
1243_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3564071229050279,0.15638093575418993,0.19919692737430167,0.28801501396648044,0.3555778631284916,533.0,533.0,0.0,1.0,Train
1244_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20510789019900266,0.3033974926597381,0.30721908934147363,0.18427552779978562,0.6106165820012117,0.0,0.0,0.0,0.0,Train
1245_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25343884329816335,0.2502930832356389,0.2454865181711606,0.25078155529503715,0.49577960140679955,0.0,0.0,0.0,0.0,Train
1246_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2885400430490611,0.200549246641431,0.2138721888220886,0.29703852148741927,0.4144214354635196,0.0,0.0,0.0,0.0,Train
1247_p,0.0,0.0,0.0,97.991,448.0,776.0,1.0,0.0,0.0,0.0,0.0,0.3674474314612723,0.1632951823263242,0.1881820601543785,0.28107532605802504,0.35147724248070267,0.0,0.0,0.0,0.0,Train
1248_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1930608960028615,0.3195226882072988,0.3065665146502131,0.18084990113962662,0.6260892028575119,0.0,0.0,0.0,0.0,Train
1249_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31264143036736974,0.17334823299343483,0.12384411230618801,0.3901662243330074,0.29719234529962285,530.0,533.0,40.0,2.0,Train
1250_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.263369599234182,0.2331925038198855,0.2436718764382099,0.25976602050772263,0.4768643802580954,3079.0,3079.0,79.0,4.0,Train
1251_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2547092547092547,0.24792324792324794,0.23476073476073475,0.26260676260676263,0.4826839826839827,0.0,0.0,0.0,0.0,Train
1252_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3476827481413144,0.15292098551039235,0.15493569219080697,0.3444605741574863,0.3078566777011993,26983.0,27009.0,926.0,34.0,Train
1253_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24523095380923815,0.276754649070186,0.2663467306538692,0.21166766646670665,0.5431013797240551,314.0,314.0,0.0,1.0,Train
1254_p,0.0,0.0,0.0,96.078,102.0,167.0,1.0,0.0,0.0,0.0,0.0,0.2438472226270635,0.2416513636672788,0.25696407924524634,0.2575373344604114,0.49861544291252513,0.0,0.0,0.0,0.0,Train
1255_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19995381644134688,0.3035729280376186,0.29960534049878246,0.19686791502225207,0.6031782685364011,0.0,0.0,0.0,0.0,Train
1256_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2667648661535318,0.22342653770179144,0.24998297118724883,0.25982562495742795,0.47340950888904026,0.0,0.0,0.0,0.0,Train
1257_p,0.0,0.0,0.0,94.31049999999999,117.0,172.0,2.0,0.0,0.0,0.0,0.0,0.20936395759717313,0.25618374558303886,0.2592756183745583,0.2751766784452297,0.5154593639575972,0.0,0.0,0.0,0.0,Train
1258_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20598663046702106,0.28524560242750563,0.30072323241541377,0.20804453469005954,0.5859688348429194,0.0,0.0,0.0,0.0,Train
1259_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2057306798373039,0.2801423590935503,0.31351685066821616,0.20057379430563627,0.5936592097617664,0.0,0.0,0.0,0.0,Train
1260_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2369221721466421,0.2663334073465077,0.2638309619112202,0.23291345859563004,0.5301643692577278,0.0,0.0,0.0,0.0,Train
1261_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2928646563814867,0.23027699859747547,0.19074333800841514,0.2861150070126227,0.4210203366058906,0.0,0.0,0.0,0.0,Train
1262_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1872039460806702,0.29989691125233253,0.3194185272663213,0.19348061540067596,0.6193154385186539,0.0,0.0,0.0,0.0,Train
1263_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33423337125067354,0.1647727953062324,0.175848649943124,0.32514518349997007,0.3406214452493564,863.0,863.0,18.0,1.0,Train
1264_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2379580959575294,0.2597022441849485,0.2660340142477941,0.23630564560972794,0.5257362584327426,770.0,769.0,71.0,1.0,Train
1265_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18683377841610377,0.30985615224074864,0.3183781782275981,0.18493189111554947,0.6282343304683468,919.0,914.0,29.0,2.0,Train
1266_p,0.0,0.0,0.0,97.443,116.5,202.0,2.0,0.0,0.0,0.0,0.0,0.24635506003430532,0.2845197255574614,0.22748713550600344,0.24163807890222985,0.5120068610634648,0.0,0.0,0.0,0.0,Train
1267_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24419026870007263,0.2572621641249092,0.2594926859632742,0.23905488121174395,0.5167548500881833,0.0,0.0,0.0,0.0,Train
1268_p,0.0,0.0,0.0,100.0,80.0,148.0,1.0,0.0,0.0,0.0,0.0,0.23291015625,0.2568359375,0.29833984375,0.2119140625,0.55517578125,0.0,0.0,0.0,0.0,Train
1269_p,0.0,0.0,0.0,90.566,53.0,71.3,1.0,0.0,0.0,0.0,0.0,0.27337313600704827,0.2185101178146645,0.23359545612176993,0.2745212900565173,0.45210557393643447,21393.0,21424.0,429.0,34.0,Train
1270_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25934847219254453,0.2407000912993648,0.2230229802443715,0.2769284562637192,0.46372307154373626,0.0,0.0,0.0,0.0,Train
1271_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36084856122663306,0.14499754953441155,0.13540572708814674,0.3587481621508087,0.28040327662255826,0.0,0.0,0.0,0.0,Train
1272_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,570.0,1053.0,1.0,0.2670174435633851,0.23396536695709866,0.2301399931538513,0.2688771963256649,0.46410536011094994,5754.0,5754.0,49.0,5.0,Train
1273_p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15089278344842766,0.31380856741959445,0.35813134509037886,0.17716730404159903,0.6719399125099733,0.0,0.0,0.0,0.0,Train
1274_p,0.0,0.0,0.0,90.566,53.0,71.3,1.0,0.0,0.0,0.0,0.0,0.26147794572615574,0.23656854945637762,0.23807124546981348,0.26388225934765314,0.4746397949261911,13049.0,13057.0,433.0,15.0,Train
